,,,,,,,,,
"The reimbursement rates listed in this fee schedule are valid for services rendered on or after July 1, 2015 Please refer to the Fee Schedule Instructions on the website for an explaination of each field",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
CPT or HCPCS Procedure Code,Procedure Code Modifier,Base Value,Conversion Factor,Total CO Medicaid Allowable (Base Value x Conversion Factor),Min Age,Max Age,Post Op Days,Prior Authorization Needed,
0326T,,,,Not a benefit,,,,,
0327T,,,,Not a benefit,,,,,
0328T,,,,Not a benefit,,,,,
0500F,,,,Not a benefit,,,,,
0501F,,,,Not a benefit,,,,,
0502F,,,,Not a benefit,,,,,
0503F,,,,Not a benefit,,,,,
0505F,,,,Not a benefit,,,,,
0507F,,,,Not a benefit,,,,,
0509F,,,,Not a benefit,,,,,
0513F,,,,Not a benefit,,,,,
0514F,,,,Not a benefit,,,,,
0516F,,,,Not a benefit,,,,,
0517F,,,,Not a benefit,,,,,
0518F,,,,Not a benefit,,,,,
0519F,,,,Not a benefit,,,,,
0520F,,,,Not a benefit,,,,,
0521F,,,,Not a benefit,,,,,
0525F,,,,Not a benefit,,,,,
0526F,,,,Not a benefit,,,,,
0528F,,,,Not a benefit,,,,,
0529F,,,,Not a benefit,,,,,
0535F,,,,Not a benefit,,,,,
0540F,,,,Not a benefit,,,,,
0545F,,,,Not a benefit,,,,,
0551F,,,,Not a benefit,,,,,
0555F,,,,Not a benefit,,,,,
0556F,,,,Not a benefit,,,,,
0557F,,,,Not a benefit,,,,,
0575F,,,,Not a benefit,,,,,
0580F,,,,Not a benefit,,,,,
0581F,,,,Not a benefit,,,,,
0582F,,,,Not a benefit,,,,,
0583F,,,,Not a benefit,,,,,
0584F,,,,Not a benefit,,,,,
1000F,,,,Not a benefit,,,,,
10021,,1.91,33.94,$64.83,000,999,000,No,
10022,26,1.44,33.94,$48.87,000,999,000,No,
10022,TC,0.52,33.94,$17.65,000,999,000,No,
10022,,1.96,33.94,$66.52,000,999,000,No,
1002F,,,,Not a benefit,,,,,
1003F,,,,Not a benefit,,,,,
10030,,18.02,33.94,$611.60,000,999,000,No,
10040,,0.20,33.94,$6.79,000,999,010,No,
1004F,,,,Not a benefit,,,,,
1005F,,,,Not a benefit,,,,,
10060,,0.75,33.94,$25.46,000,999,000,No,
10061,,1.20,33.94,$40.73,000,999,000,No,
1006F,,,,Not a benefit,,,,,
1007F,,,,Not a benefit,,,,,
10080,,0.80,33.94,$27.15,000,999,010,No,
10081,,1.20,33.94,$40.73,000,999,010,No,
1008F,,,,Not a benefit,,,,,
1010F,,,,Not a benefit,,,,,
1011F,,,,Not a benefit,,,,,
10120,,0.80,33.94,$27.15,000,999,000,No,
10121,,1.20,33.94,$40.73,000,999,010,No,
1012F,,,,Not a benefit,,,,,
10140,,0.80,33.94,$27.15,000,999,000,No,
1015F,,,,Not a benefit,,,,,
10160,,0.50,33.94,$16.97,000,999,000,No,
10180,,0.90,33.94,$30.55,000,999,010,No,
1018F,,,,Not a benefit,,,,,
1019F,,,,Not a benefit,,,,,
1022F,,,,Not a benefit,,,,,
1026F,,,,Not a benefit,,,,,
1030F,,,,Not a benefit,,,,,
1031F,,,,Not a benefit,,,,,
1032F,,,,Not a benefit,,,,,
1033F,,,,Not a benefit,,,,,
1034F,,,,Not a benefit,,,,,
1035F,,,,Not a benefit,,,,,
1036F,,,,Not a benefit,,,,,
1038F,,,,Not a benefit,,,,,
1039F,,,,Not a benefit,,,,,
1040F,,,,Not a benefit,,,,,
1050F,,,,Not a benefit,,,,,
1055F,,,,Not a benefit,,,,,
1060F,,,,Not a benefit,,,,,
1061F,,,,Not a benefit,,,,,
1065F,,,,Not a benefit,,,,,
1066F,,,,Not a benefit,,,,,
1070F,,,,Not a benefit,,,,,
1071F,,,,Not a benefit,,,,,
1090F,,,,Not a benefit,,,,,
1091F,,,,Not a benefit,,,,,
11000,,0.60,33.94,$20.36,000,999,000,No,
11001,,0.20,33.94,$6.79,000,999,000,No,
11004,,11.88,33.94,$403.21,000,999,000,No,
11005,,16.18,33.94,$549.15,000,999,000,No,
11006,,14.89,33.94,$505.37,000,999,000,No,
11008,,6.05,33.94,$205.34,000,999,000,No,
1100F,,,,Not a benefit,,,,,
11010,,7.93,33.94,$269.14,000,999,010,No,
11011,,8.83,33.94,$299.69,000,999,000,No,
11012,,12.28,33.94,$416.78,000,999,000,No,
1101F,,,,Not a benefit,,,,,
11042,,1.50,33.94,$50.91,000,999,000,No,
11043,,2.00,33.94,$67.88,000,999,010,No,
11044,,2.00,33.94,$67.88,000,999,010,No,
11045,,0.69,33.94,$23.42,000,999,000,No,
11046,,1.21,33.94,$41.07,000,999,000,No,
11047,,1.98,33.94,$67.20,000,999,000,No,
11055,,0.41,33.94,$13.92,000,999,000,No,
11056,,0.58,33.94,$19.69,000,999,000,No,
11057,,0.60,33.94,$20.36,000,999,000,No,
11100,,0.60,33.94,$20.36,000,999,000,No,
11101,,0.30,33.94,$10.18,000,999,000,No,
1110F,,,,Not a benefit,,,,,
1111F,,,,Not a benefit,,,,,
1116F,,,,Not a benefit,,,,,
1118F,,,,Not a benefit,,,,,
1119F,,,,Not a benefit,,,,,
11200,,0.60,33.94,$20.36,000,999,010,No,
11201,,0.30,33.94,$10.18,000,999,000,No,
1121F,,,,Not a benefit,,,,,
1123F,,,,Not a benefit,,,,,
1124F,,,,Not a benefit,,,,,
1125F,,,,Not a benefit,,,,,
1126F,,,,Not a benefit,,,,,
11300,,0.86,33.94,$29.19,000,999,000,No,
11301,,1.16,33.94,$39.37,000,999,000,No,
11302,,1.47,33.94,$49.89,000,999,000,No,
11303,,2.18,33.94,$73.99,000,999,000,No,
11305,,0.99,33.94,$33.60,000,999,000,No,
11306,,1.17,33.94,$39.71,000,999,000,No,
11307,,1.55,33.94,$52.61,000,999,000,No,
11308,,2.50,33.94,$84.85,000,999,000,No,
1130F,,,,Not a benefit,,,,,
11310,,0.99,33.94,$33.60,000,999,000,No,
11311,,1.44,33.94,$48.87,000,999,000,No,
11312,,1.76,33.94,$59.73,000,999,000,No,
11313,,2.72,33.94,$92.32,000,999,000,No,
1134F,,,,Not a benefit,,,,,
1135F,,,,Not a benefit,,,,,
1136F,,,,Not a benefit,,,,,
1137F,,,,Not a benefit,,,,,
11400,,2.12,33.94,$71.95,000,999,010,No,
11401,,1.00,33.94,$33.94,000,999,010,No,
11402,,1.20,33.94,$40.73,000,999,010,No,
11403,,1.50,33.94,$50.91,000,999,010,No,
11404,,1.80,33.94,$61.09,000,999,010,No,
11406,,2.10,33.94,$71.27,000,999,010,No,
11420,,0.80,33.94,$27.15,000,999,010,No,
11421,,1.00,33.94,$33.94,000,999,010,No,
11422,,1.40,33.94,$47.52,000,999,010,No,
11423,,1.80,33.94,$61.09,000,999,010,No,
11424,,2.20,33.94,$74.67,000,999,010,No,
11426,,2.60,33.94,$88.24,000,999,010,No,
11440,,1.00,33.94,$33.94,000,999,010,No,
11441,,1.40,33.94,$47.52,000,999,010,No,
11442,,1.80,33.94,$61.09,000,999,010,No,
11443,,2.20,33.94,$74.67,000,999,010,No,
11444,,2.60,33.94,$88.24,000,999,010,No,
11446,,3.00,33.94,$101.82,000,999,010,No,
11450,,8.32,33.94,$282.38,000,999,090,No,
11451,,10.50,33.94,$356.37,000,999,090,No,
11462,,7.00,33.94,$237.58,000,999,090,No,
11463,,7.00,33.94,$237.58,000,999,090,No,
11470,,7.00,33.94,$237.58,000,999,090,No,
11471,,7.00,33.94,$237.58,000,999,090,No,
1150F,,,,Not a benefit,,,,,
1151F,,,,Not a benefit,,,,,
1152F,,,,Not a benefit,,,,,
1153F,,,,Not a benefit,,,,,
1157F,,,,Not a benefit,,,,,
1158F,,,,Not a benefit,,,,,
1159F,,,,Not a benefit,,,,,
11600,,1.20,33.94,$40.73,000,999,010,No,
11601,,1.60,33.94,$54.30,000,999,010,No,
11602,,2.00,33.94,$67.88,000,999,010,No,
11603,,2.40,33.94,$81.46,000,999,010,No,
11604,,2.80,33.94,$95.03,000,999,010,No,
11606,,3.20,33.94,$108.61,000,999,010,No,
1160F,,,,Not a benefit,,,,,
11620,,2.00,33.94,$67.88,000,999,010,No,
11621,,3.00,33.94,$101.82,000,999,010,No,
11622,,4.00,33.94,$135.76,000,999,010,No,
11623,,5.00,33.94,$169.70,000,999,010,No,
11624,,6.00,33.94,$203.64,000,999,010,No,
11626,,7.00,33.94,$237.58,000,999,010,No,
11640,,3.00,33.94,$101.82,000,999,010,No,
11641,,4.00,33.94,$135.76,000,999,010,No,
11642,,5.00,33.94,$169.70,000,999,010,No,
11643,,6.00,33.94,$203.64,000,999,010,No,
11644,,7.00,33.94,$237.58,000,999,010,No,
11646,,8.00,33.94,$271.52,000,999,010,No,
1170F,,,,Not a benefit,,,,,
11719,,0.27,33.94,$9.16,000,999,000,No,
11720,,0.57,33.94,$19.35,000,999,000,No,
11721,,0.96,33.94,$32.58,000,999,000,No,
11730,,0.80,33.94,$27.15,000,999,000,No,
11732,,0.40,33.94,$13.58,000,999,000,No,
11740,,0.60,33.94,$20.36,000,999,000,No,
11750,,2.40,33.94,$81.46,000,999,000,No,
11752,,4.80,33.94,$162.91,000,999,010,No,
11755,,1.88,33.94,$63.81,000,999,000,No,
1175F,,,,Not a benefit,,,,,
11760,,3.00,33.94,$101.82,000,999,010,No,
11762,,3.00,33.94,$101.82,000,999,010,No,
11765,,1.60,33.94,$54.30,000,999,010,No,
11770,,2.00,33.94,$67.88,000,999,010,No,
11771,,7.30,33.94,$247.76,000,999,090,No,
11772,,8.00,33.94,$271.52,000,999,090,No,
1180F,,,,Not a benefit,,,,,
1181F,,,,Not a benefit,,,,,
1182F,,,,Not a benefit,,,,,
1183F,,,,Not a benefit,,,,,
11900,,0.50,33.94,$16.97,000,999,000,No,
11901,,0.10,33.94,$3.39,000,999,000,No,
11920,,5.00,33.94,$169.70,000,999,000,No,
11921,,10.00,33.94,$339.40,000,999,000,No,
11922,,1.47,33.94,$49.89,000,999,000,No,
11950,,1.62,33.94,$54.98,000,999,000,Yes,
11951,,2.21,33.94,$75.01,000,999,000,Yes,
11952,,2.92,33.94,$99.10,000,999,000,Yes,
11954,,3.53,33.94,$119.81,000,999,000,Yes,
11960,,12.00,33.94,$407.28,000,999,090,No,
11970,,10.00,33.94,$339.40,000,999,090,No,
11971,,5.00,33.94,$169.70,000,999,090,No,
11976,,2.99,33.94,$101.48,010,999,000,No,
11980,,2.45,33.94,$83.15,000,999,000,No,
11981,,2.55,33.94,$86.55,000,999,000,No,
11982,,2.91,33.94,$98.77,000,999,000,No,
11983,,4.71,33.94,$159.86,000,999,000,No,
12001,,1.00,33.94,$33.94,000,999,000,No,
12002,,1.40,33.94,$47.52,000,999,010,No,
12004,,1.80,33.94,$61.09,000,999,010,No,
12005,,2.20,33.94,$74.67,000,999,010,No,
12006,,2.60,33.94,$88.24,000,999,010,No,
12007,,3.00,33.94,$101.82,000,999,010,No,
1200F,,,,Not a benefit,,,,,
12011,,1.20,33.94,$40.73,000,999,000,No,
12013,,1.60,33.94,$54.30,000,999,010,No,
12014,,2.00,33.94,$67.88,000,999,010,No,
12015,,2.40,33.94,$81.46,000,999,010,No,
12016,,2.80,33.94,$95.03,000,999,010,No,
12017,,3.20,33.94,$108.61,000,999,010,No,
12018,,3.20,33.94,$108.61,000,999,010,No,
12020,,2.84,33.94,$96.39,000,999,010,No,
12021,,2.84,33.94,$96.39,000,999,010,No,
12031,,1.20,33.94,$40.73,000,999,010,No,
12032,,1.70,33.94,$57.70,000,999,010,No,
12034,,2.20,33.94,$74.67,000,999,010,No,
12035,,2.70,33.94,$91.64,000,999,010,No,
12036,,3.20,33.94,$108.61,000,999,010,No,
12037,,3.70,33.94,$125.58,000,999,010,No,
12041,,1.40,33.94,$47.52,000,999,010,No,
12042,,1.90,33.94,$64.49,000,999,010,No,
12044,,2.40,33.94,$81.46,000,999,010,No,
12045,,2.90,33.94,$98.43,000,999,010,No,
12046,,3.40,33.94,$115.40,000,999,010,No,
12047,,3.90,33.94,$132.37,000,999,010,No,
12051,,1.60,33.94,$54.30,000,999,010,No,
12052,,2.20,33.94,$74.67,000,999,010,No,
12053,,2.80,33.94,$95.03,000,999,010,No,
12054,,3.40,33.94,$115.40,000,999,010,No,
12055,,4.00,33.94,$135.76,000,999,010,No,
12056,,4.60,33.94,$156.12,000,999,010,No,
12057,,5.20,33.94,$176.49,000,999,010,No,
1205F,,,,Not a benefit,,,,,
1220F,,,,Not a benefit,,,,,
13100,,1.50,33.94,$50.91,000,999,010,No,
13101,,3.20,33.94,$108.61,000,999,010,No,
13102,,1.62,33.94,$54.98,000,999,000,No,
13120,,3.00,33.94,$101.82,000,999,010,No,
13121,,4.00,33.94,$135.76,000,999,010,No,
13122,,1.89,33.94,$64.15,000,999,000,No,
13131,,3.50,33.94,$118.79,000,999,010,No,
13132,,4.70,33.94,$159.52,000,999,010,No,
13133,,2.79,33.94,$94.69,000,999,000,No,
13151,,4.00,33.94,$135.76,000,999,010,No,
13152,,5.00,33.94,$169.70,000,999,010,No,
13153,,3.07,33.94,$104.20,000,999,000,No,
13160,,9.69,33.94,$328.88,000,999,090,No,
14000,,7.00,33.94,$237.58,000,999,090,No,
14001,,8.00,33.94,$271.52,000,999,090,No,
1400F,,,,Not a benefit,,,,,
14020,,8.00,33.94,$271.52,000,999,090,No,
14021,,10.00,33.94,$339.40,000,999,090,No,
14040,,11.41,33.94,$387.26,000,999,090,No,
14041,,13.00,33.94,$441.22,000,999,090,No,
14060,,14.00,33.94,$475.16,000,999,090,No,
14061,,16.00,33.94,$543.04,000,999,090,No,
14301,,17.83,33.94,$605.15,000,999,090,No,
14302,,3.88,33.94,$131.69,000,999,000,No,
14350,,8.00,33.94,$271.52,000,999,090,No,
1450F,,,,Not a benefit,,,,,
1451F,,,,Not a benefit,,,,,
1460F,,,,Not a benefit,,,,,
1461F,,,,Not a benefit,,,,,
1490F,,,,Not a benefit,,,,,
1491F,,,,Not a benefit,,,,,
1493F,,,,Not a benefit,,,,,
1494F,,,,Not a benefit,,,,,
15002,,6.30,33.94,$213.82,000,999,000,No,
15003,,1.40,33.94,$47.52,000,999,000,No,
15004,,7.58,33.94,$257.27,000,999,000,No,
15005,,2.33,33.94,$79.08,000,999,000,No,
1500F,,,,Not a benefit,,,,,
1501F,,,,Not a benefit,,,,,
1502F,,,,Not a benefit,,,,,
1503F,,,,Not a benefit,,,,,
15040,,5.25,33.94,$178.19,000,999,000,No,
1504F,,,,Not a benefit,,,,,
15050,,4.00,33.94,$135.76,000,999,090,No,
1505F,,,,Not a benefit,,,,,
15100,,6.00,33.94,$203.64,000,999,090,No,
15101,,1.80,33.94,$61.09,000,999,000,No,
15110,,16.44,33.94,$557.97,000,999,090,No,
15111,,2.59,33.94,$87.90,000,999,000,No,
15115,,15.45,33.94,$524.37,000,999,090,No,
15116,,3.36,33.94,$114.04,000,999,000,No,
15120,,10.00,33.94,$339.40,000,999,090,No,
15121,,3.00,33.94,$101.82,000,999,000,No,
15130,,13.68,33.94,$464.30,000,999,090,No,
15131,,2.12,33.94,$71.95,000,999,000,No,
15135,,16.54,33.94,$561.37,000,999,090,No,
15136,,1.97,33.94,$66.86,000,999,000,No,
15150,,13.65,33.94,$463.28,000,999,090,No,
15151,,2.73,33.94,$92.66,000,999,000,No,
15152,,3.35,33.94,$113.70,000,999,000,No,
15155,,13.67,33.94,$463.96,000,999,090,No,
15156,,3.55,33.94,$120.49,000,999,000,No,
15157,,3.93,33.94,$133.38,000,999,000,No,
15200,,4.80,33.94,$162.91,000,999,090,No,
15201,,2.00,33.94,$67.88,000,999,000,No,
15220,,6.30,33.94,$213.82,000,999,090,No,
15221,,3.00,33.94,$101.82,000,999,000,No,
15240,,9.50,33.94,$322.43,000,999,090,No,
15241,,4.00,33.94,$135.76,000,999,000,No,
15260,,12.00,33.94,$407.28,000,999,090,No,
15261,,5.18,33.94,$175.81,000,999,000,No,
15271,,3.31,33.94,$112.34,000,999,000,No,
15272,,0.62,33.94,$21.04,000,999,000,No,
15273,,6.79,33.94,$230.45,000,999,000,No,
15274,,1.60,33.94,$54.30,000,999,000,No,
15275,,3.55,33.94,$120.49,000,999,000,No,
15276,,0.77,33.94,$26.13,000,999,000,No,
15277,,6.84,33.94,$232.15,000,999,000,No,
15278,,1.88,33.94,$63.81,000,999,000,No,
15570,,9.83,33.94,$333.63,000,999,090,No,
15572,,9.90,33.94,$336.01,000,999,090,No,
15574,,11.00,33.94,$373.34,000,999,090,No,
15576,,8.50,33.94,$288.49,000,999,090,No,
15600,,3.80,33.94,$128.97,000,999,090,No,
15610,,4.40,33.94,$149.34,000,999,090,No,
15620,,5.50,33.94,$186.67,000,999,090,No,
15630,,7.00,33.94,$237.58,000,999,090,No,
15650,,7.00,33.94,$237.58,000,999,090,No,
15731,,20.86,33.94,$707.99,000,999,090,No,
15732,,32.00,33.94,"$1,086.08",000,999,090,No,
15734,,32.00,33.94,"$1,086.08",000,999,090,No,
15736,,22.00,33.94,$746.68,000,999,090,No,
15738,,22.00,33.94,$746.68,000,999,090,No,
15740,,12.00,33.94,$407.28,000,999,090,No,
15750,,10.00,33.94,$339.40,000,999,090,No,
15756,,58.04,33.94,"$1,969.88",000,999,090,No,
15757,,48.77,33.94,"$1,655.25",000,999,090,No,
15758,,48.81,33.94,"$1,656.61",000,999,090,No,
15760,,9.00,33.94,$305.46,000,999,090,No,
15770,,12.00,33.94,$407.28,000,999,090,No,
15775,,0.50,33.94,$16.97,000,999,000,No,
15776,,0.30,33.94,$10.18,000,999,000,No,
15777,,4.87,33.94,$165.29,000,999,000,No,
15780,,10.00,33.94,$339.40,000,999,090,Yes,
15781,,10.00,33.94,$339.40,000,999,090,Yes,
15782,,5.00,33.94,$169.70,000,999,090,Yes,
15783,,0.30,33.94,$10.18,000,999,090,Yes,
15786,,0.30,33.94,$10.18,000,999,010,No,
15787,,0.80,33.94,$27.15,000,999,000,No,
15788,,3.57,33.94,$121.17,000,999,090,Yes,
15789,,4.35,33.94,$147.64,000,999,090,Yes,
15792,,2.32,33.94,$78.74,000,999,090,Yes,
15793,,2.91,33.94,$98.77,000,999,090,Yes,
15819,,12.76,33.94,$433.07,000,999,090,No,
15820,,9.02,33.94,$306.14,000,999,090,No,
15821,,10.02,33.94,$340.08,000,999,090,No,
15822,,8.93,33.94,$303.08,000,999,090,No,
15823,,10.00,33.94,$339.40,000,999,090,No,
15824,,12.00,33.94,$407.28,000,999,000,Yes,
15825,,22.24,33.94,$754.83,000,999,000,Yes,
15826,,10.00,33.94,$339.40,000,999,000,Yes,
15828,,32.00,33.94,"$1,086.08",000,999,000,Yes,
15829,,27.08,33.94,$919.10,000,999,000,Yes,
15830,,22.29,33.94,$756.52,000,999,090,Yes,
15832,,21.69,33.94,$736.16,000,999,090,Yes,
15833,,20.47,33.94,$694.75,000,999,090,Yes,
15834,,20.37,33.94,$691.36,000,999,090,Yes,
15835,,21.54,33.94,$731.07,000,999,090,Yes,
15836,,18.00,33.94,$610.92,000,999,090,Yes,
15837,,15.00,33.94,$509.10,000,999,090,Yes,
15838,,8.00,33.94,$271.52,000,999,090,Yes,
15839,,8.55,33.94,$290.19,000,999,090,Yes,
15840,,24.00,33.94,$814.56,000,999,090,No,
15841,,28.00,33.94,$950.32,000,999,090,No,
15842,,35.00,33.94,"$1,187.90",000,999,090,No,
15845,,23.18,33.94,$786.73,000,999,090,No,
15847,,8.58,33.94,$291.21,000,999,000,Yes,
15850,,,,Not a benefit,,,,,
15851,,0.40,33.94,$13.58,000,999,000,No,
15852,,0.98,33.94,$33.26,000,999,000,No,
15860,,2.54,33.94,$86.21,000,999,000,No,
15876,,8.00,33.94,$271.52,000,999,000,Yes,
15877,,16.00,33.94,$543.04,000,999,000,Yes,
15878,,10.00,33.94,$339.40,000,999,000,Yes,
15879,,16.70,33.94,$566.80,000,999,000,Yes,
15920,,6.00,33.94,$203.64,000,999,090,No,
15922,,8.50,33.94,$288.49,000,999,090,No,
15931,,6.00,33.94,$203.64,000,999,090,No,
15933,,6.00,33.94,$203.64,000,999,090,No,
15934,,11.50,33.94,$390.31,000,999,090,No,
15935,,13.50,33.94,$458.19,000,999,090,No,
15936,,21.56,33.94,$731.75,000,999,090,No,
15937,,25.21,33.94,$855.63,000,999,090,No,
15940,,8.00,33.94,$271.52,000,999,090,No,
15941,,8.00,33.94,$271.52,000,999,090,No,
15944,,11.50,33.94,$390.31,000,999,090,No,
15945,,13.50,33.94,$458.19,000,999,090,No,
15946,,28.00,33.94,$950.32,000,999,090,No,
15950,,2.10,33.94,$71.27,000,999,090,No,
15951,,6.00,33.94,$203.64,000,999,090,No,
15952,,8.00,33.94,$271.52,000,999,090,No,
15953,,10.00,33.94,$339.40,000,999,090,No,
15956,,28.00,33.94,$950.32,000,999,090,No,
15958,,29.00,33.94,$984.26,000,999,090,No,
15999,,,,Code Is Manually Priced,000,999,090,No,
16000,,0.50,33.94,$16.97,000,999,000,No,
16020,,0.60,33.94,$20.36,000,999,000,No,
16025,,1.00,33.94,$33.94,000,999,000,No,
16030,,2.00,33.94,$67.88,000,999,000,No,
16035,,5.00,33.94,$169.70,000,999,090,No,
16036,,1.93,33.94,$65.50,000,999,000,No,
17000,,1.38,33.94,$46.84,000,999,010,No,
17003,,0.18,33.94,$6.11,000,999,000,No,
17004,,3.99,33.94,$135.42,000,999,010,No,
17106,,5.14,33.94,$174.45,000,999,090,No,
17107,,11.54,33.94,$391.67,000,999,090,No,
17108,,16.68,33.94,$566.12,000,999,090,No,
17110,,0.60,33.94,$20.36,000,999,000,No,
17111,,1.19,33.94,$40.39,000,999,010,No,
17250,,0.50,33.94,$16.97,000,999,090,No,
17260,,1.28,33.94,$43.44,000,999,010,No,
17261,,1.75,33.94,$59.40,000,999,010,No,
17262,,2.52,33.94,$85.53,000,999,010,No,
17263,,3.28,33.94,$111.32,000,999,010,No,
17264,,2.59,33.94,$87.90,000,999,010,No,
17266,,3.87,33.94,$131.35,000,999,010,No,
17270,,2.11,33.94,$71.61,000,999,010,No,
17271,,3.13,33.94,$106.23,000,999,010,No,
17272,,3.81,33.94,$129.31,000,999,010,No,
17273,,4.36,33.94,$147.98,000,999,010,No,
17274,,4.66,33.94,$158.16,000,999,010,No,
17276,,4.88,33.94,$165.63,000,999,010,No,
17280,,3.11,33.94,$105.55,000,999,010,No,
17281,,3.99,33.94,$135.42,000,999,010,No,
17282,,3.79,33.94,$128.63,000,999,010,No,
17283,,5.01,33.94,$170.04,000,999,010,No,
17284,,4.81,33.94,$163.25,000,999,010,No,
17286,,6.15,33.94,$208.73,000,999,010,No,
17311,,13.43,33.94,$455.81,000,999,000,No,
17312,,8.12,33.94,$275.59,000,999,000,No,
17313,,12.27,33.94,$416.44,000,999,000,No,
17314,,7.52,33.94,$255.23,000,999,000,No,
17315,,1.58,33.94,$53.63,000,999,000,No,
17340,,0.50,33.94,$16.97,000,999,010,No,
17360,,0.50,33.94,$16.97,000,999,010,Yes,
17380,,0.80,33.94,$27.15,000,999,000,Yes,
17999,,,,Code Is Manually Priced,000,999,010,No,
19000,,0.80,33.94,$27.15,000,999,000,No,
19001,,0.20,33.94,$6.79,000,999,000,No,
19020,,2.60,33.94,$88.24,000,999,090,No,
19030,,1.00,33.94,$33.94,000,999,000,No,
19081,,15.54,33.94,$527.43,000,999,000,No,
19082,,12.56,33.94,$426.29,000,999,000,No,
19083,,15.43,33.94,$523.69,000,999,000,No,
19084,,12.39,33.94,$420.52,000,999,000,No,
19085,,23.37,33.94,$793.18,000,999,000,No,
19086,,18.64,33.94,$632.64,000,999,000,No,
19100,,1.55,33.94,$52.61,000,999,000,No,
19101,,3.60,33.94,$122.18,000,999,010,No,
19105,,40.47,33.94,"$1,373.55",000,999,000,No,
19110,,3.54,33.94,$120.15,000,999,090,No,
19112,,5.24,33.94,$177.85,000,999,090,No,
19120,,5.00,33.94,$169.70,000,999,090,No,
19125,,6.32,33.94,$214.50,000,999,090,No,
19126,,3.98,33.94,$135.08,000,999,000,No,
19260,,17.00,33.94,$576.98,000,999,090,No,
19271,,28.00,33.94,$950.32,000,999,090,No,
19272,,35.00,33.94,"$1,187.90",000,999,090,No,
19281,,5.59,33.94,$189.72,000,999,000,No,
19282,,3.89,33.94,$132.03,000,999,000,No,
19283,,6.35,33.94,$215.52,000,999,000,No,
19284,,4.66,33.94,$158.16,000,999,000,No,
19285,,10.77,33.94,$365.53,000,999,000,No,
19286,,9.03,33.94,$306.48,000,999,000,No,
19287,,19.95,33.94,$677.10,000,999,000,No,
